psgc,region_name,province_name,citymun_name,barangay_name,physical_factor,ip_pop,armed_conf,idp,elcac_brgy,four_ps,imr,imr_prov_ref,ufmr,ufmr_prov_ref,fic,fic_prov_ref,abr,abr_prov_ref,pre_natal,pre_natal_prov_ref,sba,sba_prov_ref,water,water_prov_ref,dataentry_comment,health_indicators,decision,values_capped,capped_indicators
0806022040,REGION VIII (EASTERN VISAYAS),SAMAR,PARANAS,SANTO NIÑO,100,0,100,0,1,60,0,1.68,0,2.69,0,38.72,0,277,0,70.58,0,91.76,100,96.02,With values above 100,3,UUA,0,
0806022043,REGION VIII (EASTERN VISAYAS),SAMAR,PARANAS,TAPUL,100,0,100,0,1,49,0,1.68,0,2.69,33,38.72,0,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806013007,REGION VIII (EASTERN VISAYAS),SAMAR,PINABACDAO,CANLOBO,100,0,0,0,1,55,0,1.68,0,2.69,0,38.72,11.4,277,28,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806013008,REGION VIII (EASTERN VISAYAS),SAMAR,PINABACDAO,CATIGAWAN,100,0,0,0,0,35,0,1.68,0,2.69,0,38.72,0,277,0,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806013012,REGION VIII (EASTERN VISAYAS),SAMAR,PINABACDAO,LAWAAN,100,0,0,0,1,40,0,1.68,0,2.69,0,38.72,4,277,50,70.58,50,91.76,0,96.02,With values above 100,4,UUA,0,
0806013014,REGION VIII (EASTERN VISAYAS),SAMAR,PINABACDAO,LAYO,100,0,0,0,1,45,0,1.68,0,2.69,0,38.72,16,277,0,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806013019,REGION VIII (EASTERN VISAYAS),SAMAR,PINABACDAO,MANAING,100,0,0,0,1,66,0,1.68,0,2.69,0,38.72,0,277,0,70.58,22,91.76,0,96.02,With values above 100,4,UUA,0,
0806025031,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,BAY-ANG,100,0,0,0,1,63,0,1.68,0,2.69,0,38.72,0,277,0,70.58,0,91.76,100,96.02,With values above 100,3,UUA,0,
0806025005,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,BUNGLIW,100,0,0,0,1,41,0,1.68,0,2.69,14.29,38.72,15.38,277,50,70.58,33.33,91.76,100,96.02,With values above 100,3,UUA,0,
0806025033,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,CABUGAO,100,0,0,0,1,65,0,1.68,0,2.69,0,38.72,0,277,0,70.58,100,91.76,100,96.02,With values above 100,2,UUA,0,
0806025034,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,CAG-OLO-OLO,100,0,0,0,1,64,0,1.68,0,2.69,0,38.72,0,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806025007,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,CALUNDAN,100,0,0,0,1,52,0,1.68,0,2.69,0,38.72,0,277,100,70.58,0,91.76,100,96.02,With values above 100,2,UUA,0,
0806025009,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,CANYAKI,100,0,0,0,0,52,0,1.68,0,2.69,0,38.72,7,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806025006,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,COGTOTO-OG,100,0,0,0,1,47,0,1.68,0,2.69,8.3,38.72,0,277,8.3,70.58,33,91.76,100,96.02,With values above 100,3,UUA,0,
0806025011,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,GUADALUPE,100,0,0,0,1,42,0,1.68,0,2.69,8.3,38.72,0,277,8.3,70.58,66,91.76,100,96.02,With values above 100,3,UUA,0,
0806025012,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,HERNANDEZ,100,0,0,0,1,48,0,1.68,0,2.69,25,38.72,0,277,0,70.58,100,91.76,100,96.02,With values above 100,2,UUA,0,
0806025014,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,JANIPON,100,0,0,0,1,39,0,1.68,0,2.69,0,38.72,0,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806025016,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,LIBERTAD,100,0,0,0,1,82,0,1.68,0,2.69,0,38.72,10.5,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806025018,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,MATALUD,100,0,0,0,1,38,0,1.68,0,2.69,0,38.72,0,277,0,70.58,85,91.76,100,96.02,With values above 100,3,UUA,0,
0806025019,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,MOBO-OB,100,0,0,0,1,48,0,1.68,0,2.69,0,38.72,0,277,75,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806025029,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,PUHAGAN,100,0,0,0,0,55,0,1.68,0,2.69,20,38.72,4.76,277,11.11,70.58,33.33,91.76,100,96.02,With values above 100,3,UUA,0,
0806025026,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JORGE,SINIT-AN,100,0,0,0,1,45,0,1.68,0,2.69,0,38.72,13.33,277,0,70.58,100,91.76,100,96.02,With values above 100,2,UUA,0,
0806014001,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,AGUINGAYAN,100,0,100,0,1,33,0,1.68,200,2.69,0,38.72,179,277,60,70.58,60,91.76,100,96.02,With values above 100,4,UUA,0,
0806014012,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,BARANGAY 3,100,0,100,0,1,58,0,1.68,0,2.69,20,38.72,166,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806014004,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,CAN-APONTE,100,0,100,0,1,68,0,1.68,0,2.69,12.5,38.72,133,277,0,70.58,18.18,91.76,100,96.02,With values above 100,3,UUA,0,
0806014005,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,CATAYDONGAN,100,0,100,0,1,44,0,1.68,0,2.69,5,38.72,0,277,0,70.58,50,91.76,100,96.02,With values above 100,3,UUA,0,
0806014006,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,GUSA,100,0,100,0,1,48,125,1.68,125,2.69,5.26,38.72,258,277,10.52,70.58,10.52,91.76,100,96.02,With values above 100,5,UUA,0,
0806014007,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,HAGBAY,100,0,100,0,1,57,0,1.68,0,2.69,50,38.72,0,277,0,70.58,0,91.76,100,96.02,With values above 100,2,UUA,0,
0806014014,REGION VIII (EASTERN VISAYAS),SAMAR,SAN JOSE DE BUAN,SAN NICOLAS,100,0,100,0,1,58,142,1.68,142,2.69,18.18,38.72,104,277,37.8,70.58,50,91.76,100,96.02,With values above 100,5,UUA,0,
0806016001,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA MARGARITA,AGRUPACION,100,0,0,0,0,48,0,1.68,0,2.69,0,38.72,0,277,0,70.58,40,91.76,0,96.02,With values above 100,4,UUA,0,
0806016011,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA MARGARITA,CAMPEIG,100,0,0,0,0,30,0,1.68,0,2.69,0,38.72,0,277,0,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806016010,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA MARGARITA,CAMPERITO,100,0,0,0,0,56,0,1.68,0,2.69,0,38.72,0,277,0,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806016036,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA MARGARITA,MATAYONAS,100,0,0,0,0,30,0,1.68,0,2.69,22.2,38.72,4.7,277,0,70.58,25,91.76,0,96.02,With values above 100,4,UUA,0,
0806016029,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA MARGARITA,PANABATAN,100,0,0,0,0,29,0,1.68,0,2.69,14,38.72,13,277,9,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806017031,REGION VIII (EASTERN VISAYAS),SAMAR,SANTA RITA,TAGACAY,100,0,0,0,1,22,0,1.68,0,2.69,62,38.72,0,277,100,70.58,100,91.76,100,96.02,With values above 100,0,UUA,0,
0806024010,REGION VIII (EASTERN VISAYAS),SAMAR,TAGAPUL-AN,SAN VICENTE,100,0,0,0,0,86,0,1.68,0,2.69,44.4,38.72,0,277,100,70.58,100,91.76,100,96.02,With values above 100,0,UUA,0,
0806020002,REGION VIII (EASTERN VISAYAS),SAMAR,TARANGNAN,AWANG,100,0,0,0,0,61,0,1.68,0,2.69,0,38.72,20,277,100,70.58,100,91.76,100,96.02,With values above 100,1,UUA,0,
0806021001,REGION VIII (EASTERN VISAYAS),SAMAR,VILLAREAL,BANQUIL,40,0,0,0,1,33,0,1.68,0,2.69,15,38.72,0,277,0,70.58,8,91.76,0,96.02,With values above 100,4,UUA,0,
0806021011,REGION VIII (EASTERN VISAYAS),SAMAR,VILLAREAL,INARUMBACAN,75,0,0,0,1,33,0,1.68,0,2.69,0,38.72,2,277,0,70.58,0,91.76,0,96.02,With values above 100,4,UUA,0,
0806021012,REGION VIII (EASTERN VISAYAS),SAMAR,VILLAREAL,INASUDLAN,100,0,0,0,1,33,0,1.68,0,2.69,1,38.72,0,277,0,70.58,1,91.76,2,96.02,With values above 100,4,UUA,0,
0806021015,REGION VIII (EASTERN VISAYAS),SAMAR,VILLAREAL,LAWA-AN,100,0,0,0,0,32,0,1.68,0,2.69,0,38.72,0,277,2,70.58,0,91.76,65,96.02,With values above 100,4,UUA,0,
0806402017,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,BONTOC,HITAWOS,100,0,0,0,1,34,0,5.09,0,6,60.8,51.81,0,20.46,6,70.79,6,99.91,100,97.86,With values above 100,2,UUA,1,water
0806402019,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,BONTOC,LAWGAWAN,100,0,100,0,0,38,0,5.09,0,6,0,51.81,0,20.46,6,70.79,100,99.91,100,97.86,With values above 100,2,UUA,1,water
0806402036,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,BONTOC,OLISIHAN,100,0,0,0,1,34,0,5.09,0,6,53,51.81,0,20.46,3,70.79,3,99.91,96.4,97.86,Entry acceptable,3,UUA,0,
0806412025,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SAINT BERNARD,SANTA CRUZ,100,0,0,0,0,23,0,5.09,0,6,4,51.81,0,20.46,4,70.79,4,99.91,63,97.86,Entry acceptable,4,UUA,0,
0806417009,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SOGOD,HINDANGAN,100,0,0,0,0,43,0,5.09,0,6,2,51.81,1,20.46,1,70.79,1,99.91,35,97.86,Entry acceptable,4,UUA,0,
0806417010,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SOGOD,HIPANTAG,100,0,100,0,1,37,0,5.09,0,6,2,51.81,0,20.46,1,70.79,1,99.91,1,97.86,Entry acceptable,4,UUA,0,
0806417014,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SOGOD,KAUSWAGAN,100,0,100,0,0,30,0,5.09,0,6,7,51.81,0,20.46,5,70.79,5,99.91,100,97.86,With values above 100,3,UUA,1,water
0806417017,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SOGOD,LUM-AN,100,0,0,0,0,35,0,5.09,0,6,0,51.81,1,20.46,1,70.79,1,99.91,36,97.86,Entry acceptable,4,UUA,0,
0806417034,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SOGOD,SAN FRANCISCO MABUHAY,100,0,100,0,1,34,0,5.09,0,6,1,51.81,1,20.46,4,70.79,4,99.91,11,97.86,Entry acceptable,4,UUA,0,
1001301001,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,BALINTAD,100,98,0,0,0,30,0,11.88,0,18.04,60,61.83,0,44.59,100,91.21,100,90.07,38.6,88.61,Entry acceptable,2,UUA,0,
1001301002,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,BUENAVISTA,100,63,0,0,0,31,0,11.88,0,18.04,70.59,61.83,28.57,44.59,100,91.21,88,90.07,23.23,88.61,Entry acceptable,2,UUA,0,
1001301003,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,DANATAG,50,54,0,0,0,27,125,11.88,125,18.04,71.43,61.83,7,44.59,100,91.21,75,90.07,24.3,88.61,With values above 100,4,UUA,0,
1001301004,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,KALILANGAN,100,77,0,0,1,37,0,11.88,0,18.04,100,61.83,22.2,44.59,100,91.21,80,90.07,100,88.61,With values above 100,1,UUA,2,fic|water
1001301005,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,LACOLAC,100,33,0,0,0,27,0,11.88,0,18.04,70,61.83,34.48,44.59,100,91.21,100,90.07,100,88.61,With values above 100,0,UUA,1,water
1001301006,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,LANGAON,50,55,0,0,1,26,125,11.88,125,18.04,59.38,61.83,0,44.59,100,91.21,88,90.07,29,88.61,With values above 100,5,UUA,0,
1001301009,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,MABUHAY,100,37,0,0,0,21,0,11.88,143,18.04,68.09,61.83,11.2,44.59,100,91.21,86,90.07,70.37,88.61,With values above 100,3,UUA,0,
1001301010,REGION X (NORTHERN MINDANAO),BUKIDNON,BAUNGON,MABUNGA,30,65,0,0,0,25,0,11.88,0,18.04,55.17,61.83,0,44.59,100,91.21,100,90.07,39.23,88.61,Entry acceptable,2,UUA,0,
1001322001,REGION X (NORTHERN MINDANAO),BUKIDNON,CABANGLASAN,CABULOHAN,25,20,0,0,1,32,0,11.88,0,18.04,47.46,61.83,8.4,44.59,75.76,91.21,96.97,90.07,81.7,88.61,Entry acceptable,3,UUA,0,
1001322002,REGION X (NORTHERN MINDANAO),BUKIDNON,CABANGLASAN,CANANGAAN,57,52,16,7,1,38,0,11.88,0,18.04,45.1,61.83,5,44.59,65.22,91.21,76.09,90.07,45.93,88.61,Entry acceptable,4,UUA,0,
1001322011,REGION X (NORTHERN MINDANAO),BUKIDNON,CABANGLASAN,DALACUTAN,100,73,0,0,0,83,0,11.88,0,18.04,31.37,61.83,0,44.59,100,91.21,100,90.07,0,88.61,Entry acceptable,2,UUA,0,
1001322015,REGION X (NORTHERN MINDANAO),BUKIDNON,CABANGLASAN,JASAAN,100,10,0,0,0,23,0,11.88,0,18.04,19.61,61.83,9.86,44.59,89.47,91.21,100,90.07,79.34,88.61,Entry acceptable,3,UUA,0,
1001322013,REGION X (NORTHERN MINDANAO),BUKIDNON,CABANGLASAN,MANDAHIKAN,66,36,18,0,0,31,0,11.88,0,18.04,68.63,61.83,8.33,44.59,87.5,91.21,60.42,90.07,83.05,88.61,Entry acceptable,3,UUA,0,
1001312027,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,APO MACOTE,42,18,0,0,0,27,44,11.88,0,18.04,85,61.83,88.71,44.59,100,91.21,92,90.07,82.17,88.61,Entry acceptable,3,UUA,0,
1001312003,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,BUSDI,100,66,38,0,0,40,50,11.88,50,18.04,77.05,61.83,37.88,44.59,100,91.21,78.04,90.07,99.83,88.61,Entry acceptable,3,UUA,0,
1001312007,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,CABURACANAN,100,94,0,0,0,31,0,11.88,0,18.04,100,61.83,109.09,44.59,85,91.21,100,90.07,92.9,88.61,With values above 100,2,UUA,1,fic
1001312009,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,CANAYAN,64,35,0,0,0,24,50,11.88,0,18.04,46.68,61.83,26.47,44.59,97.54,91.21,95.9,90.07,94.64,88.61,Entry acceptable,2,UUA,0,
1001312010,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,CAPITAN ANGEL,100,62,0,0,0,33,0,11.88,0,18.04,28,61.83,48,44.59,100,91.21,100,90.07,88.9,88.61,Entry acceptable,2,UUA,0,
1001312014,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,DALWANGAN,50,52,0,0,0,23,0,11.88,0,18.04,46.11,61.83,39.02,44.59,98.18,91.21,90,90.07,85.89,88.61,Entry acceptable,3,UUA,0,
1001312017,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,IMBAYAO,100,40,0,0,0,23,0,11.88,0,18.04,44.19,61.83,40.4,44.59,100,91.21,97,90.07,100,88.61,Entry acceptable,1,UUA,0,
1001312018,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,INDALAZA,100,34,19,0,0,30,86,11.88,0,18.04,71.74,61.83,97,44.59,97.2,91.21,81,90.07,83.98,88.61,Entry acceptable,4,UUA,0,
1001312021,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,KABALABAG,100,88,0,0,0,35,0,11.88,0,18.04,100,61.83,68.97,44.59,100,91.21,100,90.07,100,88.61,With values above 100,1,UUA,1,fic
1001312022,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,KULAMAN,100,86,17,0,0,66,0,11.88,0,18.04,100,61.83,86.96,44.59,100,91.21,100,90.07,99.6,88.61,With values above 100,1,UUA,1,fic
1001312026,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,LINABO,50,18,0,0,0,60,43,11.88,0,18.04,68.2,61.83,36.08,44.59,98.4,91.21,95.2,90.07,54.86,88.61,Entry acceptable,2,UUA,0,
1001312031,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,MANAGOK,30,12,0,0,0,20,26,11.88,9,18.04,56.81,61.83,55.56,44.59,93.96,91.21,97.41,90.07,66.17,88.61,Entry acceptable,4,UUA,0,
1001312032,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,MANALOG,100,100,7,0,0,59,36,11.88,0,18.04,60,61.83,47.62,44.59,100,91.21,75,90.07,100,88.61,Entry acceptable,4,UUA,0,
1001312034,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,MAPAYAG,42,70,0,0,0,18,158,11.88,0,18.04,100,61.83,145,44.59,90,91.21,90,90.07,95,88.61,With values above 100,4,UUA,1,fic
1001312035,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,MAPULO,100,45,0,0,0,28,0,11.88,0,18.04,48.7,61.83,25.32,44.59,100,91.21,97,90.07,83.84,88.61,Entry acceptable,2,UUA,0,
1001312028,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,MIGLAMIN,50,19,0,0,0,13,109,11.88,0,18.04,100,61.83,53.69,44.59,92.5,91.21,100,90.07,91.47,88.61,With values above 100,2,UUA,1,fic
1001312025,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,PATPAT,33,64,0,0,0,17,15,11.88,15,18.04,40.2,61.83,42.9,44.59,95.65,91.21,79.71,90.07,75.26,88.61,Entry acceptable,4,UUA,0,
1001312058,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,SAINT PETER,100,31,31,0,0,24,59,11.88,0,18.04,93.93,61.83,147,44.59,88.23,91.21,100,90.07,92.85,88.61,With values above 100,3,UUA,0,
1001312059,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,SAN JOSE,33,18,0,0,0,7,53,11.88,0,18.04,78.47,61.83,34.26,44.59,96,91.21,92,90.07,73.68,88.61,Entry acceptable,2,UUA,0,
1001312060,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,SAN MARTIN,28,62,0,0,0,24,45,11.88,0,18.04,90.91,61.83,47.87,44.59,93.3,91.21,95,90.07,82.79,88.61,Entry acceptable,3,UUA,0,
1001312062,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,SILAE,100,26,5,0,0,24,0,11.88,0,18.04,48,61.83,214,44.59,100,91.21,100,90.07,70.81,88.61,With values above 100,3,UUA,0,
1001312064,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,SINANGLANAN,25,10,0,0,0,23,0,11.88,0,18.04,65.88,61.83,33.65,44.59,100,91.21,92,90.07,75.94,88.61,Entry acceptable,1,UUA,0,
1001312067,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF MALAYBALAY,ZAMBOANGUITA,100,45,0,0,0,14,0,11.88,0,18.04,58.54,61.83,27.52,44.59,96.43,91.21,100,90.07,100,88.61,Entry acceptable,1,UUA,0,
1001321002,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,BANLAG,33,19,0,0,0,20,0,11.88,0,18.04,45,61.83,18,44.59,51.72,91.21,37.1,90.07,0,88.61,Entry acceptable,4,UUA,0,
1001321004,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,BATANGAN,25,18,0,0,0,9,5.84,11.88,5.84,18.04,55.9,61.83,43.9,44.59,99.4,91.21,100,90.07,80.7,88.61,Entry acceptable,2,UUA,0,
1001321007,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,CONCEPCION,60,29,0,0,0,21,0,11.88,0,18.04,40.7,61.83,39.2,44.59,92,91.21,80.7,90.07,85.2,88.61,Entry acceptable,3,UUA,0,
1001321010,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,GUINOYURAN,68,20,0,0,0,13,0,11.88,0,18.04,54.32,61.83,9.58,44.59,97.5,91.21,97.5,90.07,96,88.61,Entry acceptable,1,UUA,0,
1001321013,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,LILINGAYON,52,78,0,0,0,19,0,11.88,0,18.04,77,61.83,24.75,44.59,61,91.21,49.71,90.07,44.64,88.61,Entry acceptable,3,UUA,0,
1001321014,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,LOURDES,57,42,0,1,0,16,0,11.88,0,18.04,93.61,61.83,11,44.59,46.66,91.21,100,90.07,85,88.61,Entry acceptable,2,UUA,0,
1001321017,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,LUROGAN,50,20,0,0,0,16,5.8,11.88,5.8,18.04,74,61.83,13,44.59,86.4,91.21,93,90.07,78,88.61,Entry acceptable,2,UUA,0,
1001321033,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,TONGANTONGAN,84,10,0,0,0,14,0,11.88,0,18.04,76.79,61.83,13.44,44.59,47.58,91.21,90.2,90.07,84.39,88.61,Entry acceptable,2,UUA,0,
1001321034,REGION X (NORTHERN MINDANAO),BUKIDNON,CITY OF VALENCIA,TUGAYA,45,51,0,0,0,14,0,11.88,0,18.04,62.9,61.83,0,44.59,89.7,91.21,84.6,90.07,93.4,88.61,Entry acceptable,2,UUA,0,
1001302001,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,ALUDAS,33,30,,,0,22,0,11.88,0,18.04,22.22,61.83,0,44.59,100,91.21,100,90.07,43.2,88.61,Entry acceptable,2,UUA,0,
1001302002,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,ANGGA-AN,72,22,62,,0,18,0,11.88,0,18.04,11.31,61.83,2.33,44.59,84,91.21,43.75,90.07,17.74,88.61,Entry acceptable,4,UUA,0,
1001302005,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,KIRAON,33,18,6,,1,21,0,11.88,0,18.04,33.33,61.83,3.45,44.59,100,91.21,100,90.07,100,88.61,With values above 100,1,UUA,1,water
1001302007,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,LAGANDANG,58,20,18,,0,27,0,11.88,0,18.04,27.03,61.83,1.09,44.59,100,91.21,77.78,90.07,81.27,88.61,With values above 100,3,UUA,1,pre_natal
1001302014,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,OMONAY,83,24,34,,0,19,0,11.88,0,18.04,19.18,61.83,1.97,44.59,97,91.21,31.03,90.07,36.58,88.61,Entry acceptable,3,UUA,0,
1001302019,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,SAN ISIDRO,50,44,4,,0,32,0,11.88,0,18.04,32,61.83,0,44.59,100,91.21,100,90.07,13.73,88.61,With values above 100,2,UUA,1,pre_natal
1001302003,REGION X (NORTHERN MINDANAO),BUKIDNON,DAMULOG,TANGKULAN,80,52,9,,0,25,0,11.88,0,18.04,10.28,61.83,1.04,44.59,90,91.21,47.62,90.07,64.8,88.61,Entry acceptable,4,UUA,0,
1001303002,REGION X (NORTHERN MINDANAO),BUKIDNON,DANGCAGAN,BUGWAK,28,23,0,0,0,33,0,11.88,0,18.04,57.14,61.83,1.97,44.59,100,91.21,100,90.07,100,88.61,With values above 100,1,UUA,1,water
1001303003,REGION X (NORTHERN MINDANAO),BUKIDNON,DANGCAGAN,DOLOROSA,33,20,0,0,1,36,0,11.88,0,18.04,42.11,61.83,1.4,44.59,100,91.21,87.5,90.07,94.23,88.61,Entry acceptable,2,UUA,0,
1001303008,REGION X (NORTHERN MINDANAO),BUKIDNON,DANGCAGAN,MIARAY,36,17,0,0,1,26,22.73,11.88,0,18.04,47.13,61.83,2.08,44.59,100,91.21,100,90.07,100,88.61,With values above 100,2,UUA,1,water
1001303014,REGION X (NORTHERN MINDANAO),BUKIDNON,DANGCAGAN,SAN VICENTE,28,38,0,0,1,32,0,11.88,0,18.04,50,61.83,0,44.59,100,91.21,100,90.07,85.55,88.61,Entry acceptable,2,UUA,0,
1001304006,REGION X (NORTHERN MINDANAO),BUKIDNON,DON CARLOS,EMBAYAO,42,0,10,0,0,38,0,11.88,0,18.04,66.67,61.83,3.23,44.59,81.82,91.21,100,90.07,0,88.61,Entry acceptable,2,UUA,0,
1001304013,REGION X (NORTHERN MINDANAO),BUKIDNON,DON CARLOS,MAHAYAHAY,28,10,0,0,0,32,0,11.88,0,18.04,64,61.83,0,44.59,100,91.21,100,90.07,91.37,88.61,Entry acceptable,0,UUA,0,
1001304015,REGION X (NORTHERN MINDANAO),BUKIDNON,DON CARLOS,MARAYMARAY,25,10,0,0,0,28,0,11.88,0,18.04,56.92,61.83,0,44.59,100,91.21,100,90.07,26.45,88.61,Entry acceptable,2,UUA,0,
1001304016,REGION X (NORTHERN MINDANAO),BUKIDNON,DON CARLOS,MAUSWAGON,100,12,0,0,0,31,0,11.88,0,18.04,100,61.83,16.67,44.59,100,91.21,100,90.07,44.64,88.61,With values above 100,1,UUA,1,fic
1001304028,REGION X (NORTHERN MINDANAO),BUKIDNON,DON CARLOS,SAN ROQUE,42,10,0,0,0,26,0,11.88,0,18.04,100,61.83,47.06,44.59,100,91.21,96,90.07,100,88.61,With values above 100,1,UUA,2,fic|water
1001305001,REGION X (NORTHERN MINDANAO),BUKIDNON,IMPASUG-ONG,BONTONGON,100,100,0,0,1,63,0,11.88,0,18.04,4,61.83,20,44.59,60,91.21,60,90.07,100,88.61,With values above 100,3,UUA,1,water
1001305002,REGION X (NORTHERN MINDANAO),BUKIDNON,IMPASUG-ONG,BULONAY,100,89,100,0,1,44,0,11.88,0,18.04,37.1,61.83,30,44.59,60,91.21,70,90.07,85,88.61,Entry acceptable,4,UUA,0,
